,_id,Course_Name,Course_Rate,Course_Description,Lectures_Num,Course_Level,Course_hours
1294,5e4117c770dfe123d09ba8c5,ultim expert guid master postgresql administr,"3.9
(58 ratings)",learn everyth postgresql architectur suffer bart piti applic perform tune extern tabl tetranoodl team,28 lectures,All Levels,10.5 hours
1295,5e4117c770dfe123d09ba8c6,build user authent web pp patron django,"4.5
(320 ratings)",learn creat user authent system django regist user log log edit profil john elder,32 lectures,Beginner,2.5 hours
1296,5e4117d470dfe123d09ba8c7,web apt automat use katalon studio best derbi,"4.0
(135 ratings)",katalon studio katalon record katalon analysi scrape code manag report bed testcasesframework test world,137 lectures,Beginner,16.5 hours
1297,5e4117d470dfe123d09ba8c8,oracl ape ran cours bundl oracl fusion financi,"4.8
(4 ratings)",oracl fusion financi oracl ape technic sum hrmsmanufactur sqlplsql live meet support koduru sridevi,273 lectures,All Levels,123 hours
1298,5e4117d470dfe123d09ba8c9,complet introduct openfoam,"4.4
(166 ratings)",learn cf solid mechan openfoam foamextend solid mechan librari philip block,83 lectures,Beginner,5.5 hours
1299,5e4117d470dfe123d09ba8ca,learn window present foundat,"4.4
(181 ratings)",complet guid build robust capabl applic window present foundat arvatech learn,105 lectures,All Levels,8.5 hours
1300,5e4117d470dfe123d09ba8cb,raycast game develop javascript sal c,"4.8
(40 ratings)",learn game develop fundament creat lancast use javascript sal c program languag gustav peri,49 lectures,Intermediate,11.5 hours
1301,5e4117d470dfe123d09ba8cc,complet rxjava 2 andro develop masterclass,"4.3
(388 ratings)",architect andro ape cava 2 move room detroit 2 dagger 2 advanc andro architectur masteri ivanushka madusanka,96 lectures,All Levels,6.5 hours
1302,5e4117d470dfe123d09ba8cd,red hat openshift jerk drop beginn,"3.4
(229 ratings)",learn scratch red hat openshift jerk continu integr drop command line tool coli shed ruza,50 lectures,All Levels,5.5 hours
1303,5e4117d470dfe123d09ba8ce,drop fundament gain solid understand,"4.1
(712 ratings)",learn fundament drop includ entir softwar develop lifecycl agil serum demon shed ruza,26 lectures,Beginner,2.5 hours
1304,5e4117d470dfe123d09ba8cf,complet oracl add c cours beginn stepbystep,"4.2
(329 ratings)",take first step oracl fusion middlewar world latest version add 122130 vassar,98 lectures,Beginner,14.5 hours
1305,5e4117d470dfe123d09ba8d0,comprehens rubi program,"4.6
(1,296 ratings)",learn program rubi program languag start scratch move advanc come techniqu jordan judg,100 lectures,All Levels,10.5 hours
1306,5e4117d470dfe123d09ba8d1,learn root framework selenium industri experts22hr,"4.3
(432 ratings)",allud report data driven framework patron coverag charm desktop apt applic coverag githubjenkin test world infotech,223 lectures,All Levels,22 hours
1307,5e4117d470dfe123d09ba8d2,financi model algorithm trade use patron,"4.4
(22 ratings)",practic guid implement financi analysi strateg use patron pack publish,80 lectures,Beginner,12.5 hours
1308,5e4117d470dfe123d09ba8d3,patron 3 program beginn pro masterclass,"4.3
(565 ratings)",learn patron 3 100 practic exercis 20 hand practic project dr ran arm pad,140 lectures,Beginner,22.5 hours
1309,5e4117d470dfe123d09ba8d4,fullstack react graph apollo boost,"4.2
(293 ratings)",build deploy fullstack react graph pp scratch apollo boost express mongodb reed larger,76 lectures,All Levels,7 hours
1310,5e4117d470dfe123d09ba8d5,data analysi use sunk beginn intermedi cours,"4.5
(487 ratings)",learn sunk scratch hand cours bigdata abc,100 lectures,All Levels,7.5 hours
1311,5e4117d470dfe123d09ba8d6,node express unit testingintegr test jest,"4.2
(99 ratings)",learn build full crude rest apt node use add jest javascript est unit test integr test stepan hyltoft,62 lectures,Beginner,3 hours
1312,5e4117e170dfe123d09ba8d7,break away program come interview,"4.6
(772 ratings)",cours reach printer link list gener program algorithm repuls like one els long corn,84 lectures,All Levels,20 hours
1313,5e4117e170dfe123d09ba8d8,asynchron javascript promis callback async await,"4.6
(399 ratings)",becom expert asynchron javascript promis callback async await event loop etc victor pyskunov,40 lectures,Beginner,3 hours
1314,5e4117e170dfe123d09ba8d9,data structur algorithm c depth,"4.0
(664 ratings)",data structur algorithm c program come interview question link listrecursiontreeshash deepli srivastava,146 lectures,All Levels,10.5 hours
1315,5e4117e170dfe123d09ba8da,git go fast one hour git crash cours,"4.3
(5,284 ratings)",learn key concept basic workflow git github easi follow top rate bootcampstyl cours jason taylor,32 lectures,Beginner,1.5 hours
1316,5e4117e170dfe123d09ba8db,second javascript cours,"4.4
(28 ratings)",learn est new syntax fill knowledg loophol understand work hood win job interview onlykiosk teach,198 lectures,Intermediate,9.5 hours
1317,5e4117e170dfe123d09ba8dc,iso 27001 cybersecur manag guidelin,"4.5
(294 ratings)",applic soie 27001 cybersecur understand appli requir cybersecur program christian glad,48 lectures,Beginner,4 hours
1318,5e4117e170dfe123d09ba8dd,c advanc topic next logic step,"4.5
(294 ratings)",learn advanc topic c languag like line labia extens method gener deleg event valuev,43 lectures,Intermediate,3 hours
1319,5e4117e170dfe123d09ba8de,master hyperledg chaincod develop use go,"4.3
(121 ratings)",learn use go chaincod apt fabric node sd design develop fabric applic endtoend makeev sakhuja,109 lectures,Beginner,8.5 hours
1320,5e4117e170dfe123d09ba8df,rig charact anim unreal engin 4,"3.7
(114 ratings)",alright fig 13 rig anim plain includ rig dweller charact includ complet project michael risk,44 lectures,All Levels,4.5 hours
1321,5e4117e170dfe123d09ba8e0,data structur algorithm cava,"4.1
(466 ratings)",data structur algorithm cava program come interview question link listrecursiontreeshash deepli srivastava,146 lectures,All Levels,10.5 hours
1322,5e4117e170dfe123d09ba8e1,webservicesapi test soapuigroovyrealtim api23hr,"4.4
(694 ratings)",detail groov mortif coverag soap tutor rest apt test soap free pro world,219 lectures,All Levels,25.5 hours
1323,5e4117e170dfe123d09ba8e2,postgresql databas administr da beginn,"3.8
(187 ratings)",learn practic databas administr bluelim learn solut,112 lectures,Beginner,11.5 hours
1324,5e4117e170dfe123d09ba8e3,modern javascript complet cours build 15 project,"4.6
(321 ratings)",learn javascript popular languag web develop includ est react node 15 complet project juan tabl de la tore valu,312 lectures,All Levels,28 hours
1325,5e4117e170dfe123d09ba8e4,solo robust deep learn object detect 1 hour,"3.7
(148 ratings)",complet guid creat custom ai object detect learn full workflow train infer augment statu,20 lectures,Intermediate,2.5 hours
1326,5e4117e170dfe123d09ba8e5,creat respons html email,"4.1
(588 ratings)",creat attract respons html email work 30 combin commonli use email client chri convers,34 lectures,All Levels,1.5 hours
1327,5e4117e170dfe123d09ba8e6,17 beginn c walkthrough project step step,"4.0
(386 ratings)",learn code c build 17 project bluelim learn solut,185 lectures,Beginner,17 hours
1328,5e4117ed70dfe123d09ba8e7,unit test net core 3 applic unit net mon,"4.2
(266 ratings)",mock techniqu test driven develop add unit test legaci code xunitnet interview question k,39 lectures,All Levels,3.5 hours
1329,5e4117ed70dfe123d09ba8e8,program complet beginn c,"4.6
(1,757 ratings)",learn code c provid video lectur live come session nearli 100 exercis learn eric wise,48 lectures,Beginner,6.5 hours
1330,5e4117ed70dfe123d09ba8e9,make matchthre puzzl game uniti,"4.6
(577 ratings)",make matchthre game scratch silver,106 lectures,Intermediate,16 hours
1331,5e4117ed70dfe123d09ba8ea,react style compon tutor project cours,"4.6
(136 ratings)",step step learn styledcompon creat interest project john smile,58 lectures,Beginner,7 hours
1332,5e4117ed70dfe123d09ba8eb,swiftli masterclass 13 pp develop swift 5,"4.7
(36 ratings)",total beginn advanc pp develop complet 13 swiftli develop cours 2020 edit robert petya,67 lectures,All Levels,6.5 hours
1333,5e4117ed70dfe123d09ba8ec,master shopifi develop liquid,"4.3
(37 ratings)",learn everyth shopifi partner account theme customiz creat section templ use liquid iskandar kurbanov,18 lectures,All Levels,3.5 hours
1334,5e4117ed70dfe123d09ba8ed,bubbl beginn bootcamp 2019 visual program,"4.8
(99 ratings)",cours need get run bubbl visual program quickli possibl gregori john,48 lectures,Beginner,10.5 hours
1335,5e4117ed70dfe123d09ba8ee,r data preprocess data manag shape data,"4.3
(391 ratings)",learn prepar data great analysi r rtutori train,64 lectures,All Levels,6.5 hours
1336,5e4117ed70dfe123d09ba8ef,spring core advanc beyond basi,"4.1
(445 ratings)",enterpris class use spring framework 4 spring boot john thompson,63 lectures,Intermediate,6 hours
1337,5e4117ed70dfe123d09ba8f0,introduct artifici intellig ai manag,"4.3
(325 ratings)",data scienc machin learn deep learn neutral network beginn scikitlearn patron kumaresan ramanathan,26 lectures,Beginner,2 hours
1338,5e4117ed70dfe123d09ba8f1,cs101 bootcamp introduct comput scienc softwar,"4.1
(496 ratings)",comput scienc softwar program come bootcamp absolut beginn come background necessari samuel spenc,13 lectures,Beginner,2.5 hours
1339,5e4117ed70dfe123d09ba8f2,r tidyvers report analysi expel user,"4.5
(327 ratings)",expel big data interact dashboard visual 5 hour jonathan,42 lectures,Beginner,5.5 hours
1340,5e4117ed70dfe123d09ba8f3,red bootcamp beginn get hand red 5,"4.7
(46 ratings)",dive deep red learn demand nose databas go absolut beginn advanc red diwakar sigh,51 lectures,All Levels,6 hours
1341,5e4117ed70dfe123d09ba8f4,blockchain program,"3.9
(131 ratings)",build blockchain cryptocurr scratch use patron levi barg,83 lectures,Intermediate,14 hours
1342,5e4117ed70dfe123d09ba8f5,react data visual build cryptocurr dashboard,"4.5
(355 ratings)",learn industri secret build beauti fast dashboard react context apt styledcompon iss grid reactschool _,39 lectures,All Levels,4 hours
1343,5e4117ed70dfe123d09ba8f6,complet patron 3 program bootcamp beginn advanc,"4.4
(212 ratings)",learn patron program beginn advanc level go zero hero patron hundr exampl code star academi,94 lectures,All Levels,20 hours
1344,5e4117fa70dfe123d09ba8f7,protector end end test framework angular ape,"4.3
(1,053 ratings)",protector tutori endtoend test angular webster wrap selenium webdriverj librari paul aroma,135 lectures,All Levels,16 hours
1345,5e4117fa70dfe123d09ba8f8,uniti game kit introduct make game without come,"4.4
(296 ratings)",learn tool design build video game level program need great way learn uniti engin rich davidson,27 lectures,Beginner,3.5 hours
1346,5e4117fa70dfe123d09ba8f9,complet olin develop cours,"4.5
(560 ratings)",use olin instead cava olin new languag make program andro javascript dream codestar rob perciv,67 lectures,Beginner,12.5 hours
1347,5e4117fa70dfe123d09ba8fa,profession azur sal databas administr,"3.9
(162 ratings)",master skill effici manag maintain data cloud pack publish,66 lectures,Expert,5 hours
1348,5e4117fa70dfe123d09ba8fb,manag secret hashicorp vault,"3.9
(352 ratings)",everyth need get start hashicorp vault chri parent,56 lectures,Beginner,5.5 hours
1349,5e4117fa70dfe123d09ba8fc,oracl cloud erpsaa technic icsoic well boom bonu,"3.9
(57 ratings)",cloud report integrations convers extens deep dive sreeram erptech,39 lectures,All Levels,9 hours
1350,5e4117fa70dfe123d09ba8fd,stepbystep html iss absolut beginn,"4.6
(964 ratings)",learn code html case creat webster beginnerlevel cours come experi requir kathleen barley,43 lectures,Beginner,4 hours
1351,5e4117fa70dfe123d09ba8fe,machin learn project angl real world pro,"4.3
(52 ratings)",master machin learn angl real world project start particip competit form geekshub put ltd,59 lectures,All Levels,8 hours
1352,5e4117fa70dfe123d09ba8ff,algorithm problem patron,"4.2
(191 ratings)",learn repuls backtrack queen problem etc dynam program knapsack problem etc holder ball,40 lectures,All Levels,4 hours
1353,5e4117fa70dfe123d09ba900,complet flutter develop build 14 andro ape,"4.5
(57 ratings)",includ apt handl databas project firebas bloc signer technolog,118 lectures,All Levels,19 hours
1354,5e4117fa70dfe123d09ba901,master net c unit test unit mon,"4.7
(424 ratings)",becom expert unit test unit mon dotmemoryunit sharper tool dmitri nesteruk,44 lectures,Beginner,3 hours
1355,5e4117fa70dfe123d09ba902,uniti multiplay game develop photo puni 2020,"4.5
(125 ratings)",creat fulli function multiplay platform game said ali,48 lectures,All Levels,7 hours
1356,5e4117fa70dfe123d09ba903,acceler spring boot mongodb,"4.4
(180 ratings)",build complet cava applic scratch use spring framework spring boot spring data mongodb rumania cover,45 lectures,Beginner,3.5 hours
1357,5e4117fa70dfe123d09ba904,complet root framework guid beginn expert,"4.2
(163 ratings)",best cours selenium desktop webservic databas automat root framework plu drop jerk github hart talk,145 lectures,All Levels,16 hours
1358,5e4117fa70dfe123d09ba905,learn build drop pipelin azur cloud,"4.1
(202 ratings)",master drop cloud automat develop pipelin eduonix learn solut,48 lectures,Intermediate,6.5 hours
1359,5e4117fa70dfe123d09ba906,cloud comput concept,"4.5
(391 ratings)",start cloud journey us learn fundament platform fortif cloud comput much ten smart learn,8 lectures,All Levels,2 hours
1360,5e41180670dfe123d09ba907,build realiz ape react go rethinkdb,"4.1
(988 ratings)",practic guid reach react go rethinkdb optim pace nonsens learn quickli jame moor,48 lectures,All Levels,3 hours
1361,5e41180670dfe123d09ba908,simplifi agent 2 video cours beginn expert,"3.6
(213 ratings)",master agent develop learn creat modul apt crude custom theme much english subtl ilya muyiwa soladogun,77 lectures,All Levels,12.5 hours
1362,5e41180670dfe123d09ba909,kubernet beginn kubernet doctor drop,"4.4
(227 ratings)",learn drop use kubernet doctor cours beginn busi profession background gate velrajan,29 lectures,Beginner,2 hours
1363,5e41180670dfe123d09ba90a,learn busi data analysi sal tableaux,"4.6
(176 ratings)",improv busi analyt skill sal data visual data scienc guid,81 lectures,All Levels,6.5 hours
1364,5e41180670dfe123d09ba90b,complet patron data scienc cloud comput,"4.3
(93 ratings)",complet depth use case cours taught data scienc pad busi consult thousand exampl datagist,361 lectures,All Levels,49 hours
1365,5e41180670dfe123d09ba90c,rabbit cava spring boot system integr,"4.3
(145 ratings)",learn use rabbit cava asynchron essay data transfer among system real time fashion timotiu pamungka,76 lectures,All Levels,8.5 hours
1366,5e41180670dfe123d09ba90d,complet sal server beginn,"4.5
(279 ratings)",ultim practic guid master sal server develop download sal script includ ahead money,138 lectures,Beginner,9 hours
1367,5e41180670dfe123d09ba90e,codecommit codebuild codedeploy codepipelin hand,"4.5
(134 ratings)",learn continu integr continu deliverydeploy process use develop tool stick simplifi,30 lectures,All Levels,3.5 hours
